"kreis","key","year","V","P","A","total_pop","bpcr","bpcr_L","pgr_log","lcr_log","lcrpgr_log","ln_density","urban_pop_share","ln_gdp","int_migr"
"Salzlandkreis","salz",2010,12109744.6823529,111086.931676974,72220338.3584176,209579,0.0210257120631316,0.019762310593967,-0.0191922268546027,0.00183348520852892,-0.0955326978166275,7.33834664109406,0.530048008994096,2.93119375241642,-8.87600011825562
"Salzlandkreis","salz",2015,11797045,100532.604723428,65103057.2363281,196695,0.0147339130620692,0.0210257120631316,-0.0199661926127392,-0.00523227955066992,0.262056950574119,7.34226586870815,0.511109101519756,3.10861440335065,-1.44000000953674
"Salzlandkreis","salz",2020,11878278,94216.8737030867,64101461.0253906,187457,0.0143490171288788,0.0147339130620692,-0.0129765616185171,0.00137245551036166,-0.105764188597017,7.2928874143083,0.502605257222119,3.29435425208538,0.134000006318092
"Salzgitter","salzgitter",1990,7810754.24313726,94792.1863782472,64312759.5407207,NA,-0.00101188865992654,NA,0.0125642155657665,0.01155232690584,0.919462647339197,7.29568421347111,NA,NA,NA
"Salzgitter","salzgitter",1995,8422827.6627451,98345.8852903766,66843945.9657514,117713,0.00772806854797044,-0.00101188865992654,0.00736074457052152,0.015088813118492,2.04990310068902,7.29388524755111,0.835471743056218,3.20274645844522,0.0700000002980232
"Salzgitter","salzgitter",2000,8928941.13333333,93130.2540535766,64840653.9540326,112302,0.0225687654055235,0.00772806854797044,-0.0108983224141651,0.0116704429913584,-1.07084765414811,7.26982159098349,0.829284020352056,3.4223063249523,-8.21999998092651
"Salzgitter","salzgitter",2005,9335208.1254902,89003.0761759405,64840653.9540326,107726,0.017964683945288,0.0225687654055235,-0.00906563231320762,0.00889905163208036,-0.981625034484956,7.22449342941746,0.826198653769197,3.54327553320641,-5.71400003433228
"Salzgitter","salzgitter",2010,9769003.83921569,84447.9907413593,64840653.9540326,102394,0.0195913019945544,0.017964683945288,-0.0105070164451424,0.00908428554941193,-0.8645923033281,7.17195834719174,0.824735733942998,3.61765194482557,-5.35399994850159
"Salzgitter","salzgitter",2015,10182746.2039216,82382.9587380316,64840653.9540326,101079,0.0132474972578148,0.0195913019945544,-0.00495144931767765,0.00829604794013718,-1.67547871499334,7.14720110060335,0.81503535589026,3.75396466860095,2.88800001144409
"Salzgitter","salzgitter",2020,10455040.3294118,84105.6805808151,64840653.9540326,103866,0.00113878895537805,0.0132474972578148,0.00413910123063619,0.00527789018601423,1.27512952496767,7.16789660675654,0.809751801174736,3.8916162299119,1.68199996948242
"Schaumburg","schaumburg",1990,7065742.30980392,97179.1640849556,83382467.2236749,NA,0.0152538421105639,NA,0.00311536666485481,0.0183692087754186,5.89632321056974,7.06087354407547,NA,NA,NA
"Schaumburg","schaumburg",1995,7829912.77647059,99592.2928652609,85385805.7002374,162439,0.0156329675080549,0.0152538421105639,0.00490569070075588,0.0205386582088108,4.18670060174119,7.06166018232668,0.61310579888611,2.87016901597821,8.80000019073486
"Schaumburg","schaumburg",2000,8707836.99607843,101309.33288217,89412777.0323146,166020,0.0178356593285599,0.0156329675080549,0.00341875148047603,0.0212544108090359,6.21700961020906,7.03267022531819,0.610223665113661,2.86789892371852,6.93000011444092
"Schaumburg","schaumburg",2005,9221851.01568628,98403.3009824834,88411085.6748928,165557,0.0172913084149494,0.0178356593285599,-0.0058208376125034,0.011470470802446,-1.97058766556328,7.01483226370426,0.59437716908668,2.86334311163631,2.56799994707108
"Schaumburg","schaumburg",2010,9756486.51372549,95954.6382392016,87409412.022549,160636,0.0163110715075937,0.0172913084149494,-0.00503975772225433,0.0112713137853394,-2.23647929255964,7.00102787452773,0.597342054329052,2.94759187020624,-0.905999982357027
"Schaumburg","schaumburg",2015,10344242.4039216,95233.7097782546,88411061.3389553,156206,0.0132078632414109,0.0163110715075937,-0.00150831760481876,0.0116995456365922,-7.75668572667626,6.98209216232783,0.609667424927689,3.15955033611541,2.40800000429153
"Schaumburg","schaumburg",2020,10746736.9098039,94236.1621539389,89253763.8681564,158406,0.00974041366026024,0.0132078632414109,-0.00210599570581424,0.00763441795444598,-3.62508714209097,6.96207568192043,0.59490273192896,3.27032909486229,7.19399995803832
"Schleswig-Flensburg","schleswigflensburg",1990,3579347.68627451,42604.5719516268,41948671.4845358,NA,0.0106654353541742,NA,0.0113652825524725,0.0220307179066467,1.93842236697001,6.92327008591697,NA,NA,NA
"Schleswig-Flensburg","schleswigflensburg",1995,4138350.3254902,47958.8178643668,47530635.3275276,188129,0.00534711037702797,0.0106654353541742,0.0236762222329511,0.029023332609979,1.22584305572137,6.91672350306096,0.254925172963056,2.84781214347737,9.0600004196167
"Schleswig-Flensburg","schleswigflensburg",2000,4472300.33333333,48954.1534518825,47876255.0634421,197754,0.0114128242196004,0.00534711037702797,0.00410830695880681,0.0155211311784071,3.77798721810091,6.93001983268414,0.247550762320269,2.89092717189646,9.5960000038147
"Schleswig-Flensburg","schleswigflensburg",2005,4876663.8627451,49394.2528434741,49880678.2275046,199671,0.0155217194482299,0.0114128242196004,0.00178997238828859,0.0173116918365185,9.67148540937571,6.89795563930443,0.247378201358605,2.85474462856812,3.64199997186661
"Schleswig-Flensburg","schleswigflensburg",2010,5291793.2745098,49841.9394033785,50586100.6704772,197903,0.0145346244468316,0.0155217194482299,0.00180454161699107,0.0163391660638227,9.05446896318579,6.89293521703976,0.251850347914779,2.98568189916819,1.73999999165535
"Schleswig-Flensburg","schleswigflensburg",2015,5685389.20392157,50731.8404164493,51588313.3657897,196839,0.0108090922847372,0.0145346244468316,0.00353938865422255,0.0143484809389598,4.05394330510772,6.89101384688646,0.257732666882321,3.16167037694882,2.86600001454353
"Schleswig-Flensburg","schleswigflensburg",2020,5837252.49803922,50831.436364075,51600418.831024,202647,0.00487987547771382,0.0108090922847372,0.000392251934785144,0.00527212741249897,13.4406664313505,6.89274047890226,0.250837349499746,3.32826817975515,8.51000003814697
"Schmalkalden-Meiningen","schmalkaldenmeiningen",1990,4668556.36862745,69909.0374415305,56284438.2608418,NA,0.0172382979193563,NA,-0.00440677450064202,0.0128315234187143,-2.91177218549415,7.12453212138058,NA,NA,NA
"Schmalkalden-Meiningen","schmalkaldenmeiningen",1995,5144627.9254902,69333.7440880497,58287071.0342793,151340,0.0210732740787565,0.0172382979193563,-0.0016526433057785,0.019420630772978,-11.7512537067578,7.08130669171783,0.458132311933724,2.59076705192585,-2.85999989509583
"Schmalkalden-Meiningen","schmalkaldenmeiningen",2000,5697291.38823529,68132.63918273,60289639.686623,148042,0.0239026303489053,0.0210732740787565,-0.00349506677467813,0.0204075635742271,-5.83896242614893,7.03005138432514,0.460225065743033,2.72195310877922,0.0640000075101858
"Schmalkalden-Meiningen","schmalkaldenmeiningen",2005,5544984.67058824,59964.3038097689,55282985.8877949,141417,0.0201219844428942,0.0239026303489053,-0.0255413865631673,-0.00541940212027312,0.212181202726414,6.98903953576553,0.424024719869385,2.9041650800285,-4.16400003433228
"Schmalkalden-Meiningen","schmalkaldenmeiningen",2010,5764034.75294118,57113.2046079315,54281677.2452168,133899,0.0174915911688277,0.0201219844428942,-0.00974282093341599,0.00774877023541167,-0.795331279140612,6.95860388862405,0.426539440981124,3.00568264217644,-5.75200004577637
"Schmalkalden-Meiningen","schmalkaldenmeiningen",2015,5268879.97254902,49862.6590619429,46271093.0752949,128393,0.00918860807546065,0.0174915911688277,-0.0271525873536792,-0.0179639792782185,0.661593646462734,6.98251025973538,0.388359638468943,3.23553626876264,-1.32600002884865
"Schmalkalden-Meiningen","schmalkaldenmeiningen",2020,5439926.18039216,47024.1697993301,45269777.7920918,124241,0.0181116733234317,0.00918860807546065,-0.0117221373319899,0.00638953599144185,-0.545082847136138,6.9457773466267,0.378491559141749,3.33184729535009,-0.432000011205674
"Schwabach","schwabach",1990,2481341.89411765,30962.1514158124,18576736.6697878,NA,0.00944651771059452,NA,-0.00246700540859216,0.00697951230200236,-2.82914349425174,7.41861073422195,NA,NA,NA
"Schwabach","schwabach",1995,2652199.23529412,33459.6013481725,19995055.6028722,37639,-0.00219670979458441,0.00944651771059452,0.0155146489450257,0.0133179391504413,0.858410602626707,7.42260903705554,0.888960954015051,3.19867311755068,-2.86999988555908
"Schwabach","schwabach",2000,2787698.77647059,33777.50350127,19995055.6028722,38213,0.00807420509085587,-0.00219670979458441,0.00189124456034008,0.00996544965119596,5.2692548918179,7.43206525985724,0.883927027484626,3.34109345759245,5.40600016117097
"Schwabach","schwabach",2005,2933756.61568627,34480.9209693391,20851253.101574,38791,0.00609122546836659,0.00807420509085587,0.0041222303355176,0.0102134558038842,2.47765286570328,7.41074738743482,0.888889715896447,3.42523936124608,5.91599998474121
"Schwabach","schwabach",2010,3039950.68627451,35059.2941866847,20851253.101574,38879,0.00378459568758517,0.00609122546836659,0.00332691840411494,0.00711151409170014,2.13756793160427,7.4273819794554,0.901754010820357,3.41444259586383,3.37800004482269
"Schwabach","schwabach",2015,3183677.04705882,35962.3769790906,21852256.9589959,40428,0.00415259577472474,0.00378459568758517,0.00508651207079597,0.00923910784552075,1.81639357519011,7.40592437751802,0.889541332222484,3.47568622421057,6.34199986457825
"Schwabach","schwabach",2020,3285476.10980392,37775.8212966317,21852256.9589959,41056,-0.00354423972662714,0.00415259577472474,0.00983918833301721,0.00629494860639006,0.639783322905428,7.45512031918311,0.92010476657813,3.60739818327629,-0.323999994993209
"Schwäbisch Hall","schwaebischhall",1990,4816460,61589.3228887646,49046391.3378906,NA,0.00726399434713944,NA,0.00521861015208965,0.0124826044992291,2.39194040854551,7.1354771925585,NA,NA,NA
"Schwäbisch Hall","schwaebischhall",1995,5150479,63234.6421604529,48045435.9863281,180648,0.00813734820409261,0.00726399434713944,0.0052727521286722,0.0134101003327648,2.54328290151235,7.18246041918461,0.350043411277473,3.07037578114653,10.1999998092651
"Schwäbisch Hall","schwaebischhall",2000,5862446,67782.4990219311,54051062.3046875,185729,0.0120050907818372,0.00813734820409261,0.0138903497348243,0.0258954405166615,1.86427563099721,7.13413011608506,0.36495377147312,3.18841661738349,4.45
"Schwäbisch Hall","schwaebischhall",2005,6362131,68401.4461176489,56052966.40625,189580,0.0145413060222786,0.0120050907818372,0.0018179862740258,0.0163592922963043,8.99857855366415,7.10685217305396,0.360805180491871,3.28840185904892,2.29800004959106
"Schwäbisch Hall","schwaebischhall",2010,6827324,69375.8014888423,58054852.8613281,188420,0.0112850506579689,0.0145413060222786,0.00282883170325626,0.0141138823612252,4.98929729364202,7.08590510136884,0.368197651463976,3.48154768268657,-1.10599997676909
"Schwäbisch Hall","schwaebischhall",2015,7324087,70548.3667701194,59055806.0058594,191614,0.0106950612980974,0.0112850506579689,0.00335208061516027,0.0140471419132576,4.19057401236933,7.08557094568627,0.368179604674603,3.6399517844965,0.836000023037196
"Schwäbisch Hall","schwaebischhall",2020,8130095,70907.4818543061,61057701.2695312,197860,0.0198653352700479,0.0106950612980974,0.00101548535231389,0.0208808206223618,20.5624045435836,7.05731189428976,0.35837198955982,3.83643703163703,1.68199998140335
"Schwalm-Eder-Kreis","schwalmeder",1990,5185111.09411765,69769.6680332591,66815732.5501034,NA,0.0109386108256092,NA,0.00501506504374377,0.015953675869353,3.18115034006488,6.95101606887658,NA,NA,NA
"Schwalm-Eder-Kreis","schwalmeder",1995,5721076.00392157,72122.617474804,67817145.1477596,192506,0.0130394603366255,0.0109386108256092,0.00663366621600771,0.0196731265526331,2.96564914664532,6.96930792872294,0.374651270478863,2.86676188791722,7.42999982833862
"Schwalm-Eder-Kreis","schwalmeder",2000,6398664.98823529,73819.4296839353,70821371.8469784,193345,0.0177356383884931,0.0130394603366255,0.0046508561602768,0.0223864945487699,4.81341365488233,6.949216433394,0.381801596544701,2.94391251277144,1.46799999624491
"Schwalm-Eder-Kreis","schwalmeder",2005,6937173.90588235,72021.308778998,70821316.5637753,189935,0.021093008340792,0.0177356383884931,-0.00493198826239196,0.0161610200784,-3.27677585967371,6.92455727268292,0.379189242525064,3.1090609418311,-1.34799997806549
"Schwalm-Eder-Kreis","schwalmeder",2010,7917469.01960784,72705.7228602111,76829747.8528378,182622,0.0245438086633813,0.021093008340792,0.00189161395899624,0.0264354226223775,13.9750621402716,6.85258347228095,0.398121381105294,3.20437111389456,-3.84599995613098
"Schwalm-Eder-Kreis","schwalmeder",2015,8463350.67843137,72124.9198341187,76829747.8528378,180310,0.014938811382233,0.0245438086633813,-0.00160409738929762,0.0133347139929354,-8.31290798295872,6.84456298533446,0.400005101403797,3.38709845470341,0.237999987602236
"Schwalm-Eder-Kreis","schwalmeder",2020,8540189.22745098,70762.8360451165,73825516.7200253,179840,0.005620734784959,0.014938811382233,-0.00381313301510436,0.00180760176985468,-0.474046345274217,6.86538480038808,0.393476623916351,3.46291943550833,2.03799997866154
"Schwandorf","schwandorf",1990,3771861,40681.8881492252,34033505.0683594,NA,0.00443249987353413,NA,0.00690590385074635,0.0113384037242805,1.64184210630953,7.0861927811936,NA,NA,NA
"Schwandorf","schwandorf",1995,4269510,42802.9350784118,37036443.8769531,139887,0.0146213721783587,0.00443249987353413,0.0101647384101217,0.0247861105884804,2.43844057647358,7.05245955828973,0.305982221924924,3.02723091104206,4
"Schwandorf","schwandorf",2000,5264124,48663.4300681716,44043239.3652344,143343,0.0162189069747874,0.0146213721783587,0.0256642297090443,0.0418831366838316,1.63196546939695,7.00751124014391,0.339489407003981,3.11883450778936,4.20199999809265
"Schwandorf","schwandorf",2005,4964187,43520.2004357385,38037445.5371094,144748,0.0106074810263079,0.0162189069747874,-0.0223405234484842,-0.0117330424221762,0.52519102559221,7.04240940371875,0.300661842897577,3.23040909688303,3.04200001955032
"Schwandorf","schwandorf",2010,5380216,43949.1726223202,40039413.5644531,142804,0.0141340787630726,0.0106074810263079,0.00196171807711657,0.0160957968401892,8.20494903316973,7.00092476940808,0.307758694590629,3.27789918257874,-0.644000017642975
"Schwandorf","schwandorf",2015,6528184,49629.9225926669,48047206.2988281,144864,0.0143680300171892,0.0141340787630726,0.0243120262773008,0.03868005629449,1.59098447218297,6.94016521670954,0.342596660265262,3.49256035518099,-0.0080000251531605
"Schwandorf","schwandorf",2020,5962203,44518.357981395,40039433.4179688,148477,0.00360070540292002,0.0143680300171892,-0.0217384573801221,-0.018137751977202,0.8343624232411,7.01379211804478,0.299833361270735,3.6103772135803,4.032000041008
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",1990,7498120.46666667,120154.920703938,65921360.4152957,NA,0.00627331986905078,NA,0.00427620395144863,0.0105495238204994,2.46703009030371,7.50807467224258,NA,NA,NA
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",1995,8562828.14509804,129858.244598297,74927742.4270144,208828,0.0110233256706031,0.00627331986905078,0.0155323026649641,0.0265556283355673,1.70970324931076,7.45767449349492,0.621843069886685,3.0624558663437,0.490000009536743
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",2000,9232543.38039216,131933.321935086,75928444.7121707,210347,0.011890162252207,0.0110233256706031,0.00317064575297524,0.0150608080051823,4.75007590836965,7.46026055725277,0.627217511707256,3.22565281217837,2.20200001001358
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",2005,9623283.69019608,130017.614506421,76929138.1887332,211320,0.0112155401205813,0.011890162252207,-0.00292534412526383,0.00829019599531747,-2.83392163120973,7.43254050159232,0.615264123161183,3.25231061571149,2.16000000238419
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",2010,10046775.9137255,128649.730740559,77929844.8488894,206535,0.0107285447551563,0.0112155401205813,-0.00211529834310897,0.00861324641204732,-4.07188255032998,7.40903972779666,0.622895541872123,3.39350119040436,-2.29799998998642
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",2015,10569175.427451,130169.665793675,81319171.3683364,209648,0.00778894650183999,0.0107285447551563,0.00234905505002771,0.0101380015518677,4.31577861563873,7.37821220105322,0.620896291849552,3.59840757600534,0.909999956190586
"Schwarzwald-Baar-Kreis","schwarzwaldbaar",2020,10876560.4392157,129796.851525842,81319171.3683364,212872,0.00630728850836697,0.00778894650183999,-0.000573634677655774,0.00573365383071118,-9.99530546887862,7.37534402766494,0.609741307103998,3.6612512830749,-0.894000028073788
"Schweinfurt","schweinfurt|L",1990,3162413.05882353,35384.085722344,28268893.2409544,NA,0.00188544316216119,NA,0.00596907084976896,0.00785451401193015,1.31586878588217,7.13225542083103,NA,NA,NA
"Schweinfurt","schweinfurt|L",1995,3502498.85098039,37208.22366224,30271223.2409544,113858,0.0103747337867438,0.00188544316216119,0.0100535279687227,0.0204282617554664,2.03194956228504,7.11408754880235,0.326794987284513,2.63691219238332,6.1399998664856
"Schweinfurt","schweinfurt|L",2000,3874959.36862745,38266.4244655819,31272383.8171262,116569,0.0146030886397984,0.0103747337867438,0.00560861257277339,0.0202117012125718,3.60369003034513,7.10959274296,0.328272735166141,2.72785284086472,3.40999999046326
"Schweinfurt","schweinfurt|L",2005,4020512.92941176,37875.988442104,31272383.8171262,115924,0.00942596331360946,0.0146030886397984,-0.00205110098607853,0.00737486232753095,-3.59556276243172,7.09933723802961,0.326731207015838,2.76820414307926,-0.787999993562698
"Schweinfurt","schweinfurt|L",2010,4171621.21568627,37571.1821129914,31272383.8171262,113003,0.00899505794446084,0.00942596331360946,-0.00161600751992498,0.00737905042453589,-4.56622282604135,7.09125720042998,0.332479510393453,2.99673179675239,-2.57799999713898
"Schweinfurt","schweinfurt|L",2015,4373390.5372549,38044.0578084399,32273546.610095,114813,0.00694525063369956,0.00899505794446084,0.00250151615272187,0.00944676678642143,3.77641646492769,7.0722522788432,0.331356708808583,3.07037578114653,1.39599999189377
"Schweinfurt","schweinfurt|L",2020,4500197.89411765,38096.060916183,32273546.610095,115652,0.00544336254517452,0.00694525063369956,0.000273196925354308,0.00571655947052888,20.9246845040993,7.07361826346997,0.329402525820418,3.10009232324488,-0.686000002920627
"Schweinfurt -Urban","schweinfurt|S",1990,3863734.65882353,49300.7824135968,19785141.1144646,NA,-0.00139276061035711,NA,0.00638109909961082,0.00498833848925377,0.781736564717826,7.82076402315475,NA,NA,NA
"Schweinfurt -Urban","schweinfurt|S",1995,4063399.99215686,51131.2542511939,19785141.1144646,55722,0.00278596553879112,-0.00139276061035711,0.00729119760831591,0.010077163147107,1.38209985361164,7.85722001119633,0.917613406754853,3.86514100033859,1.01999998092651
"Schweinfurt -Urban","schweinfurt|S",2000,4352937.32156863,52311.7804740392,20786301.6906365,54325,0.00920102991150236,0.00278596553879112,0.00456513087065634,0.0137661607821587,3.01550189297848,7.83068267557051,0.962941196024652,4.04427857920122,-1.383999979496
"Schweinfurt -Urban","schweinfurt|S",2005,4444104.18431372,51591.9476369594,20786301.6906365,54273,0.00691668775378047,0.00920102991150236,-0.00277119740266542,0.00414549035111509,-1.49592026433333,7.81682668855719,0.95060062345843,4.30676410904452,2.12199997901916
"Schweinfurt -Urban","schweinfurt|S",2010,4687647.28627451,51611.9498033936,22788631.6808709,53415,0.0105929744613962,0.00691668775378047,7.75248500521654e-05,0.0106704993114483,137.639728477621,7.72524670887026,0.966244496927709,4.36526186506602,2.02600003480911
"Schweinfurt -Urban","schweinfurt|S",2015,4813950.01960784,51894.2271816747,22788631.6808709,51969,0.00422656435997365,0.0105929744613962,0.00109086466646624,0.00531742902643993,4.87450844261486,7.7307010322026,0.99856120344195,4.5361416191968,0.56800001859665
"Schweinfurt -Urban","schweinfurt|S",2020,4908730.6745098,52148.4543175468,22788631.6808709,53319,0.00292208909012763,0.00422656435997365,0.000977397499474783,0.00389948658960242,3.98966294849113,7.73558801969997,0.978046368415514,4.55029156316508,-7.85199980735777
"Schwerin","schwerin",1990,5593631.49019608,121779.91579685,59931595.2074027,NA,0.00892813743683337,NA,0.00214992516266883,0.0110780625995021,5.15276661339704,7.61676689376568,NA,NA,NA
"Schwerin","schwerin",1995,6126997.91764706,110194.155134756,58791728.8876379,114668,0.0382095534615972,0.00892813743683337,-0.0199943180271884,0.0182152354344089,-0.91102059143201,7.5359979557557,0.960984364729099,3.08420093900017,-28.8799991607666
"Schwerin","schwerin",2000,6765936.19607843,96646.8138883583,59779968.2660807,101267,0.0460752726623087,0.0382095534615972,-0.0262361233911957,0.0198391492711129,-0.756176854914874,7.38814789262324,0.9543761925243,3.24959902414585,-21.71399974823
"Schwerin","schwerin",2005,7004767.38039216,90898.0820796305,59779968.2660807,96656,0.0192029338551174,0.0460752726623087,-0.012264867584962,0.00693806627015532,-0.565686194497698,7.32682355469843,0.940428758479872,3.40552132528846,-9.42000012397767
"Schwerin","schwerin",2010,7253765.81568628,88998.9741625227,59779968.2660807,95220,0.0112087687213304,0.0192029338551174,-0.00422281166498628,0.00698595705634414,-1.65433782289385,7.3057094963735,0.934666815401415,3.4291367627167,0.55000001192093
"Schwerin","schwerin",2015,7451263.87058823,89002.4626179774,59271233.369784,96800,0.00536474247660393,0.0112087687213304,7.83916246580103e-06,0.00537258163906979,685.351485252168,7.31429523326974,0.919446927871668,3.58518425585867,5.23200011253357
"Schwerin","schwerin",2020,7574133.47058823,92252.1610879744,59271233.369784,95609,-0.00390127667828422,0.00536474247660393,0.00717233397197945,0.00327105729369517,0.456065948194045,7.35015690312964,0.96488992760069,3.76560895517611,-11.8020003318787
"Segeberg","segeberg",1990,10305683.9568627,144086.996962906,98510398.7601026,NA,0.00511087423037402,NA,0.00699236721033736,0.0121032414407114,1.73092188619874,7.28801042793705,NA,NA,NA
"Segeberg","segeberg",1995,11454269.7411765,151113.950447088,100709692.496366,237083,0.0116100103874918,0.00511087423037402,0.00952338564229233,0.0211333960297842,2.21910535009031,7.31354742362498,0.637388384857151,3.14199476405407,12.3500003814697
"Segeberg","segeberg",2000,13183695.3372549,162985.219971643,110694422.090108,250112,0.0129985939991832,0.0116100103874918,0.0151250661468421,0.0281236601460252,1.85940741501465,7.29464134983522,0.651648941160932,3.16758253048065,9.23999996185302
"Segeberg","segeberg",2005,14168491.5764706,167627.818583653,113503605.775682,257002,0.00879061942952507,0.0129985939991832,0.00561732692045179,0.0144079463499768,2.56491148797479,7.29766682989376,0.65224324551425,3.14716499698604,5.59399991035462
"Segeberg","segeberg",2010,15275133.1411765,173878.079882956,116314453.357778,259200,0.00771948363193518,0.00879061942952507,0.0073216414022578,0.015041125034193,2.05433784691431,7.30981231396057,0.670825925474366,3.1958118977615,3.34000000953674
"Segeberg","segeberg",2015,16979508.1058824,184952.037814935,121324788.963247,267503,0.00880776340232273,0.00771948363193518,0.0123484346246063,0.0211561980269291,1.71326963053048,7.32938065953726,0.691401733120508,3.35235720556099,2.91199994087219
"Segeberg","segeberg",2020,17886485.6823529,186783.231605703,124411637.461125,278007,0.00843720153243953,0.00880776340232273,0.00197044375784067,0.0104076452902802,5.28187889091823,7.31410830953032,0.671865210608736,3.51512109621024,-0.149999940395357
"Siegen-Wittgenstein","siegenwittgenstein",1990,15084130.8196078,227028.713351708,175750584.729416,NA,0.0193970777202306,NA,0.00267237738777723,0.0220694551080078,8.25836021848852,7.16376592126305,NA,NA,NA
"Siegen-Wittgenstein","siegenwittgenstein",1995,16619872.1843137,234550.914816736,179755991.789962,299336,0.0128719323540955,0.0193970777202306,0.00651923701087967,0.0193911693649752,2.97445380994956,7.17382763398999,0.783570685840447,3.13679774364786,0.819999992847443
"Siegen-Wittgenstein","siegenwittgenstein",2000,17890341.6156863,230894.586391062,176097207.577091,296256,0.0178746616862751,0.0128719323540955,-0.00314228293465724,0.0147323787516178,-4.68843164602708,7.1786803910347,0.779375224100312,3.23514279132704,-1.18599997162819
"Siegen-Wittgenstein","siegenwittgenstein",2005,18905285.3686275,224530.372590534,176097309.305607,291372,0.0166261643711767,0.0178746616862751,-0.00559005648648082,0.0110361078846959,-1.97423906384237,7.1507295309186,0.770596943393786,3.31273036699943,-1.95799999237061
"Siegen-Wittgenstein","siegenwittgenstein",2010,20130218.7215686,219477.74945278,180102760.604435,282681,0.0171081405532979,0.0166261643711767,-0.00455202596512488,0.012556114588173,-2.75835741807517,7.10547855688344,0.776414932212564,3.4518904790557,-3.37599997520447
"Siegen-Wittgenstein","siegenwittgenstein",2015,21008003.427451,215600.257566786,178451600.315522,280800,0.0121012400241379,0.0171081405532979,-0.00356496489122435,0.00853627513291354,-2.3944906593405,7.09686389490638,0.767807185066902,3.6165775177542,-8.86000008583068
"Siegen-Wittgenstein","siegenwittgenstein",2020,21656486.6470588,227273.769151202,180454306.057709,275491,-0.00446554911633397,0.0121012400241379,0.0105458577254864,0.00608030860915243,0.576558945457609,7.13843300760514,0.82497711050888,3.66842157716967,-7.13200006484986
"Sigmaringen","sigmaringen",1990,3343019,42749.9676198536,31021665.0976562,NA,0.00625779479617889,NA,0.00308698829149229,0.00934478308767118,3.02715209948327,7.22843788243,NA,NA,NA
"Sigmaringen","sigmaringen",1995,3673194,44072.398694355,32022356.3964844,130652,0.0127444047507475,0.00625779479617889,0.00609305372188594,0.0188374584726334,3.09162848917124,7.22715468928735,0.337326628711042,3.17513291467314,7.51999998092651
"Sigmaringen","sigmaringen",2000,4559006,50858.8369310661,39027601.8847656,133500,0.0145645697766175,0.0127444047507475,0.0286440370245324,0.0432086068011499,1.50846777513043,7.17254003423202,0.38096507064469,3.13026312983181,1.74400000572205
"Sigmaringen","sigmaringen",2005,4799830,49636.0226015318,39027601.8847656,133385,0.0151625885475789,0.0145645697766175,-0.00486741188528532,0.0102951766622936,-2.1151233766382,7.14820297480559,0.372125970697843,3.18552585780765,0.0159999817609797
"Sigmaringen","sigmaringen",2010,5048358,48560.598670267,39027601.8847656,130215,0.0144773796795241,0.0151625885475789,-0.00438087142348739,0.0100965082560367,-2.3046803432545,7.12629861768816,0.372926303960888,3.31127267691659,-4.14399995803833
"Sigmaringen","sigmaringen",2015,5284965,48199.9439120381,39027601.8847656,130772,0.0106515145237414,0.0144773796795241,-0.00149092354703369,0.00916059097670767,-6.1442392501838,7.11884399995299,0.36858000116262,3.53222566637673,-2.76800003051758
"Sigmaringen","sigmaringen",2020,5450235,47912.769145757,39027601.8847656,130946,0.00735370789976046,0.0106515145237414,-0.00119516185418382,0.00615854604557664,-5.15289709424529,7.11286819068207,0.365897157192713,3.63705969333138,-6.7379997909069
"Sömmerda","soemmerda",1990,1783590.56078431,25459.1047532204,15861242.3488051,NA,0.0130766804864549,NA,-0.00497545642433872,0.00810122406211621,-1.62823736581975,7.38095016327284,NA,NA,NA
"Sömmerda","soemmerda",1995,1604155.10588235,20262.6814556525,12856922.7296645,82635,0.0244522580073481,0.0130766804864549,-0.045658517474001,-0.0212062594666529,0.464453526742918,7.36265372114657,0.24520701223032,2.38692625194626,3.46000003814697
"Sömmerda","soemmerda",2000,1739550.88235294,19248.0801989818,12383043.6622051,81204,0.0264798557102626,0.0244522580073481,-0.010273903285864,0.0162059524243986,-1.57739001171021,7.34883851461322,0.237033646113267,2.60343016891377,-0.171999973058698
"Sömmerda","soemmerda",2005,1831378.59607843,18675.0605506624,12867290.0537454,76865,0.0163328801197716,0.0264798557102626,-0.00604447049715422,0.0102884096226174,-1.70211925551811,7.28025581593179,0.242959221370746,2.90032210553568,-6.73999996185303
"Sömmerda","soemmerda",2010,1893376.96862745,17826.6153702058,12867290.0537454,72877,0.0159578726960689,0.0163328801197716,-0.00929927746058187,0.00665859523548705,-0.716033612687842,7.23375942862888,0.244612365632583,2.82967772075033,-6.70200004577637
"Sömmerda","soemmerda",2015,1953277.07843137,17116.2106555532,12867290.0537454,70600,0.0143626209012179,0.0159578726960689,-0.00813331600950076,0.00622930489171716,-0.765899773774993,7.19309284858138,0.242439244412935,3.11883450778936,-0.329999941587449
"Sömmerda","soemmerda",2020,1989079.70588235,16169.3962492571,12867290.0537454,69107,0.0150138456325628,0.0143626209012179,-0.0113811341635117,0.00363271146905117,-0.319187122905358,7.13618717776382,0.233976243350994,3.25578619947649,0.616000032424927
